participant_id,condition,participant_uid,image_path,trial_type,user_response,boundary_position,RT,encoding_RT
00020,task_only,task_only_00020,Objects\214b.jpg,Lure,Lure,Pre,1.6697869999989052,1.141781499998615
00020,task_only,task_only_00020,Objects\072b.jpg,Lure,Target,Post,2.9316159000009065,3.140373799997178
00020,task_only,task_only_00020,Objects\211b.jpg,Lure,Foil,Pre,4.068685500002175,2.7632486000002245
00020,task_only,task_only_00020,Objects\363a.jpg,Target,Target,Post,1.1273125000006985,2.3547289999987697
00020,task_only,task_only_00020,Objects\080a.jpg,Target,Target,Mid,2.3983126000021,2.0064956999995047
00020,task_only,task_only_00020,Objects\111a.jpg,Target,Lure,Pre,1.264579999999114,1.8530123999989885
00020,task_only,task_only_00020,Objects\236a.jpg,Target,Target,Post,1.074803699997574,2.51103570000123
00020,task_only,task_only_00020,Foils\017a.jpg,Foil,Foil,,0.8532988000006299,
00020,task_only,task_only_00020,Foils\050a.jpg,Foil,Foil,,1.2496398000002955,
00020,task_only,task_only_00020,Foils\010a.jpg,Foil,Foil,,0.915347500002099,
00020,task_only,task_only_00020,Objects\085b.jpg,Lure,Target,Pre,1.9434724999991888,1.588386100000207
00020,task_only,task_only_00020,Objects\163a.jpg,Target,Target,Pre,2.0241499000003387,1.5611886999977287
00020,task_only,task_only_00020,Objects\050b.jpg,Lure,Target,Post,1.0723808000002464,1.7621295999997528
00020,task_only,task_only_00020,Objects\317b.jpg,Lure,Lure,Post,1.9572647999993933,2.682271099998616
00020,task_only,task_only_00020,Objects\346a.jpg,Target,Target,Mid,1.1150551999999152,1.4317072000012558
00020,task_only,task_only_00020,Objects\018a.jpg,Target,Foil,Mid,1.2681907000005594,1.8728243999976255
00020,task_only,task_only_00020,Objects\002a.jpg,Target,Target,Pre,1.00259929999811,2.4668134000021382
00020,task_only,task_only_00020,Objects\365b.jpg,Lure,Target,Pre,2.4025790999985475,1.2697173000015027
00020,task_only,task_only_00020,Objects\155a.jpg,Target,Target,Post,1.217182699998375,1.7207610000004934
00020,task_only,task_only_00020,Foils\073a.jpg,Foil,Foil,,0.9646380999984104,
00020,task_only,task_only_00020,Foils\121a.jpg,Foil,Foil,,0.9384131000006164,
00020,task_only,task_only_00020,Objects\367b.jpg,Lure,Lure,Mid,1.2459573000014643,1.9135372999990068
00020,task_only,task_only_00020,Objects\343a.jpg,Target,Target,Post,1.1178758999994898,3.003253000002587
00020,task_only,task_only_00020,Objects\262a.jpg,Target,Foil,Mid,2.283639499997662,2.13865110000188
00020,task_only,task_only_00020,Objects\280a.jpg,Target,Target,Mid,2.839478300000337,2.584365599999728
00020,task_only,task_only_00020,Foils\f5.jpg,Foil,Foil,,1.0749820999990334,
00020,task_only,task_only_00020,Foils\033a.jpg,Foil,Foil,,0.9844013000001725,
00020,task_only,task_only_00020,Objects\215b.jpg,Lure,Lure,Pre,16.933448200001294,1.2410175000004529
00020,task_only,task_only_00020,Objects\305a.jpg,Target,Lure,Post,1.4467688000004273,3.8500029999995604
00020,task_only,task_only_00020,Objects\190a.jpg,Target,Lure,Post,1.2887712000010652,2.314219500000036
00020,task_only,task_only_00020,Objects\150a.jpg,Target,Target,Pre,1.039874800000689,1.5570470999991812
00020,task_only,task_only_00020,Foils\082a.jpg,Foil,Foil,,0.9873995000016292,
00020,task_only,task_only_00020,Objects\019b.jpg,Lure,Foil,Post,2.995542900000146,1.2672290000009525
00020,task_only,task_only_00020,Foils\086a.jpg,Foil,Lure,,1.4644755000008445,
00020,task_only,task_only_00020,Foils\097a.jpg,Foil,Foil,,0.9853919000015594,
00020,task_only,task_only_00020,Objects\382a.jpg,Target,Lure,Pre,1.3791884000020218,1.9967169999981704
00020,task_only,task_only_00020,Foils\057a.jpg,Foil,Lure,,1.5834453999996183,
00020,task_only,task_only_00020,Objects\020a.jpg,Target,Target,Post,0.8303725000005215,2.239478200001031
00020,task_only,task_only_00020,Objects\112b.jpg,Lure,Target,Pre,0.8724621000001207,1.8112538999994283
00020,task_only,task_only_00020,Objects\342b.jpg,Lure,Foil,Mid,1.603911099999095,2.109107199998107
